Title,Price,LastPrice,Link 
Ar condicionado Philco  split inverter  frio 24000 BTU  branco 220V PAC24000IFM9W,3.599,5.339,https://www.mercadolivre.com.br/ar-condicionado-philco-split-inverter-frio-24000-btu-branco-220v-pac24000ifm9w/p/MLB18501657?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB18501657&position=21&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
"Smart TV Samsung BET-B HD 32"" Bivolt",1.079,1.399,https://www.mercadolivre.com.br/smart-tv-samsung-bet-b-hd-32-bivolt/p/MLB15828219?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB15828219&position=22&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=DEAL_OF_THE_DAY
"Liquidificador Turbo Power L-99 Fb 2,2l 550w Preto Mondial 110V",114,229,https://www.mercadolivre.com.br/liquidificador-turbo-power-l-99-fb-22l-550w-preto-mondial-110v/p/MLB15578949?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB15578949&position=23&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
Samsung Galaxy A04s 64 GB branco 4 GB RAM,705,1.299,https://www.mercadolivre.com.br/samsung-galaxy-a04s-64-gb-branco-4-gb-ram/p/MLB21078685?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB21078685&position=24&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
Caixa Amplificada Connect Lights Cm-400 Preta Mondial Bivolt Cor Preto 110V/220V,499,749,https://www.mercadolivre.com.br/caixa-amplificada-connect-lights-cm-400-preta-mondial-bivolt-cor-preto-110v220v/p/MLB18247621?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB18247621&position=25&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
Rasteira Tira Cruzada Animal Print,99,279,https://produto.mercadolivre.com.br/MLB-4078670708-rasteira-tira-cruzada-animal-print-_JM?hide_psmb=true#position=45&search_layout=grid&type=item&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
Smart Tv 50'' Qled 4k 50q60c 2023,2.610,3.099,https://www.mercadolivre.com.br/smart-tv-50-qled-4k-50q60c-2023/p/MLB25871583?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB25871583&position=26&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
Martelete Combinado Sds Hr2470 800w Makita + Kit Ferramentas,889, ,https://produto.mercadolivre.com.br/MLB-886767570-martelete-combinado-sds-hr2470-800w-makita-kit-ferramentas-_JM?hide_psmb=true#position=46&search_layout=grid&type=item&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
Samsung Galaxy A23 5G Dual SIM 128 GB awesome 4 GB RAM black,1.169,2.165,https://www.mercadolivre.com.br/samsung-galaxy-a23-5g-dual-sim-128-gb-awesome-4-gb-ram-black/p/MLB21778062?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB21778062&position=27&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=DEAL_OF_THE_DAY
Relógio Seculus Masculino Analógico Prata 2 Anos Cor Do Fundo Azul 2,199,240,https://www.mercadolivre.com.br/relogio-seculus-masculino-analogico-prata-2-anos-cor-do-fundo-azul-2/p/MLB25470779?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB25470779&position=28&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
"Aspirador De Pó Vertical Stk15 1300w 1,6 Litros Electrolux Cor Cinza-escuro 110V",219,319,https://www.mercadolivre.com.br/aspirador-de-po-vertical-stk15-1300w-16-litros-electrolux-cor-cinza-escuro-110v/p/MLB18238728?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB18238728&position=29&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
Tv Smart Philco 43  Ptv43g7er2cpblf Led Roku Wifi Dolby Áudio 110v/220v,1.427,2.311,https://www.mercadolivre.com.br/tv-smart-philco-43-ptv43g7er2cpblf-led-roku-wifi-dolby-audio-110v220v/p/MLB26373684?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB26373684&position=30&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=DEAL_OF_THE_DAY
Micro-ondas Efficient 23 Litros Me23b Branco Electrolux 110v,599,799,https://www.mercadolivre.com.br/micro-ondas-efficient-23-litros-me23b-branco-electrolux-110v/p/MLB19617679?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB19617679&position=31&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
 Moto G23 128 GB azul 4 GB RAM,899,1.299,https://www.mercadolivre.com.br/moto-g23-128-gb-azul-4-gb-ram/p/MLB21920955?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB21920955&position=32&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=DEAL_OF_THE_DAY
Forno Elétrico Pfe48ip 46 Litros 1500w Preto Philco 127v,409,549,https://www.mercadolivre.com.br/forno-eletrico-pfe48ip-46-litros-1500w-preto-philco-127v/p/MLB19725626?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB19725626&position=33&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
Fritadeira Air Fryer Air Flow Bfr21p 4 Litros Britânia 110v Cor Preto,329,379,https://www.mercadolivre.com.br/fritadeira-air-fryer-air-flow-bfr21p-4-litros-britnia-110v-cor-preto/p/MLB19756217?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB19756217&position=34&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
Smart Tv 50'' Ptv50g7er2cpbl 4k Led Roku Philco Bivolt,1.889,2.999,https://www.mercadolivre.com.br/smart-tv-50-ptv50g7er2cpbl-4k-led-roku-philco-bivolt/p/MLB24525898?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB24525898&position=35&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=DEAL_OF_THE_DAY
Micro-ondas Efficient 23 Litros Me23b Branco Electrolux 220v,549,799,https://www.mercadolivre.com.br/micro-ondas-efficient-23-litros-me23b-branco-electrolux-220v/p/MLB19617678?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB19617678&position=36&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
Smartphone Moto E13 64gb 4gb Ram Grafite Motorola,599,665,https://www.mercadolivre.com.br/smartphone-moto-e13-64gb-4gb-ram-grafite-motorola/p/MLB23062114?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB23062114&position=37&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=DEAL_OF_THE_DAY
Impressora Multifuncional Epson Ecotank L4260 Wi-fi Duplex Cor Preto 100V/240V,1.419,1.898,https://www.mercadolivre.com.br/impressora-multifuncional-epson-ecotank-l4260-wi-fi-duplex-cor-preto-100v240v/p/MLB18462372?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB18462372&position=38&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
"Galaxy Tab S7 Fe Lte (wi-fi) 128gb, 6gb Ram, Tela Tft 12.4",2.499,4.749,https://www.mercadolivre.com.br/galaxy-tab-s7-fe-lte-wi-fi-128gb-6gb-ram-tela-tft-124/p/MLB18521901?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB18521901&position=39&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=DEAL_OF_THE_DAY
Mule Trança Palha,99,279,https://produto.mercadolivre.com.br/MLB-4078665418-mule-tranca-palha-_JM?hide_psmb=true#position=47&search_layout=grid&type=item&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
Smart Tv 50'' 4k Uhd 50cu7700 2023 Preta Samsung,2.299,2.699,https://www.mercadolivre.com.br/smart-tv-50-4k-uhd-50cu7700-2023-preta-samsung/p/MLB23899432?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB23899432&position=40&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=DEAL_OF_THE_DAY
Apple iPhone 13 (128 GB) - Estelar - Distribuidor autorizado,4.206,7.599,https://www.mercadolivre.com.br/apple-iphone-13-128-gb-estelar-distribuidor-autorizado/p/MLB1018500855?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB1018500855&position=41&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
Relógio Masculino Esportivo Condor Digital Original Barato,137,169,https://produto.mercadolivre.com.br/MLB-1939714463-relogio-masculino-esportivo-condor-digital-original-barato-_JM?hide_psmb=true#position=48&search_layout=grid&type=item&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
Lavadora De Alta Pressão 1500w 1750psi Wap Ousada Plus 2200 220V,439,563,https://www.mercadolivre.com.br/lavadora-de-alta-presso-1500w-1750psi-wap-ousada-plus-2200-220v/p/MLB15345687?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB15345687&position=42&search_layout=grid&type=product&tracking_id=fe7962c9-10e1-4ff1-997a-8fc2e5827a06&deal_print_id=978c9ea5-a159-4717-8bec-66c147042983&promotion_type=TODAY_PROMOTION
Samsung Galaxy A14 4G (Exynos) Dual SIM 128 GB preto 4 GB RAM,899,1.010,https://www.mercadolivre.com.br/samsung-galaxy-a14-4g-exynos-dual-sim-128-gb-preto-4-gb-ram/p/MLB23110203?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB23110203&position=1&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=DEAL_OF_THE_DAY
"Notebook Samsung Book Celeron Cinza 4gb 256gb Ssd 15,6'' W11 Cor Cinza/Chumbo",1.599,3.331,https://www.mercadolivre.com.br/notebook-samsung-book-celeron-cinza-4gb-256gb-ssd-156-w11-cor-cinzachumbo/p/MLB19692109?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB19692109&position=2&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=DEAL_OF_THE_DAY
Caixa De Som Boombox 3 Bluetooth Preta Jbl Bivolt Cor Preto 110V/220V,2.067,2.999,https://www.mercadolivre.com.br/caixa-de-som-boombox-3-bluetooth-preta-jbl-bivolt-cor-preto-110v220v/p/MLB19693584?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB19693584&position=3&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=DEAL_OF_THE_DAY
Tv Smart Philco Led 32  Android Tv  Ptv32m8gagcmblh,979,1.099,https://produto.mercadolivre.com.br/MLB-3483377135-tv-smart-philco-led-32-android-tv-ptv32m8gagcmblh-_JM?hide_psmb=true#position=43&search_layout=grid&type=item&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=DEAL_OF_THE_DAY
Máquina de Lavar Brastemp 12Kg com Ciclo Antibolinha e Ciclo Edredom Ciclo Tira Manchas Advanced BWK12AB 110V,2.299,2.799,https://www.mercadolivre.com.br/maquina-de-lavar-brastemp-12kg-com-ciclo-antibolinha-e-ciclo-edredom-ciclo-tira-manchas-advanced-bwk12ab-110v/p/MLB15220364?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB15220364&position=4&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
Moto E13 64gb 4gb Ram Off white,589,1.099,https://www.mercadolivre.com.br/moto-e13-64gb-4gb-ram-off-white/p/MLB22412153?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB22412153&position=5&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
"Notebook Samsung Book I5 8gb 256gb Ssd 15,6'' Windows 11 Cinza-chumbo",2.599,4.999,https://www.mercadolivre.com.br/notebook-samsung-book-i5-8gb-256gb-ssd-156-windows-11-cinza-chumbo/p/MLB19692108?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB19692108&position=6&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=DEAL_OF_THE_DAY
Creatina Monohidratada 500g - 100% Pura - Soldiers Nutrition,114,139,https://www.mercadolivre.com.br/creatina-monohidratada-500g-100-pura-soldiers-nutrition/p/MLB18725308?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB18725308&position=7&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
Smart Tv 32 Hd Roku Tv 32s5135/78g Preta Aoc Bivolt,999,1.399,https://www.mercadolivre.com.br/smart-tv-32-hd-roku-tv-32s513578g-preta-aoc-bivolt/p/MLB22398656?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB22398656&position=8&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
Lavadora De Alta Pressão 1500w 1750psi Wap Ousada Plus 2200 110V,423,572,https://www.mercadolivre.com.br/lavadora-de-alta-presso-1500w-1750psi-wap-ousada-plus-2200-110v/p/MLB15345686?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB15345686&position=9&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
 Motorola Moto G32 Dual SIM 128 GB 4 GB RAM Preto,918,1.499,https://www.mercadolivre.com.br/motorola-moto-g32-dual-sim-128-gb-4-gb-ram-preto/p/MLB21813786?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB21813786&position=10&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
"Notebook Samsung Book Intel Core I3 256gb Ssd 4gb Ram 15,6'' Windows 11 Home",2.028,4.099,https://www.mercadolivre.com.br/notebook-samsung-book-intel-core-i3-256gb-ssd-4gb-ram-156-windows-11-home/p/MLB19630987?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB19630987&position=11&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
"Furadeira parafusadeira sem fio de 10mm Wap BPF 12K3 12V + accesorios 110V/220V
",178,224,https://www.mercadolivre.com.br/furadeira-parafusadeira-sem-fio-de-10mm-wap-bpf-12k3-12v-accesorios-110v220v/p/MLB19141467?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB19141467&position=12&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
Smart Tv Ptv50m8gagcmbl 50'' 4k Android Tv Philco Bivolt,1.899,2.673,https://www.mercadolivre.com.br/smart-tv-ptv50m8gagcmbl-50-4k-android-tv-philco-bivolt/p/MLB27095565?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB27095565&position=13&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=DEAL_OF_THE_DAY
Fritadeira Air Fryer Oven Pfr2000p 11l 1700w Philco 220v,575,1.124,https://www.mercadolivre.com.br/fritadeira-air-fryer-oven-pfr2000p-11l-1700w-philco-220v/p/MLB21708305?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB21708305&position=14&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=DEAL_OF_THE_DAY
Samsung Galaxy A23 5G Dual SIM 128 GB awesome white 4 GB RAM,1.169,2.199,https://www.mercadolivre.com.br/samsung-galaxy-a23-5g-dual-sim-128-gb-awesome-white-4-gb-ram/p/MLB21778063?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB21778063&position=15&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=DEAL_OF_THE_DAY
Caixa De Som Portátil Bluetooth Partybox 110 Jbl Bivolt Cor Preto 110V/220V,2.089,3.099,https://www.mercadolivre.com.br/caixa-de-som-portatil-bluetooth-partybox-110-jbl-bivolt-cor-preto-110v220v/p/MLB18593416?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB18593416&position=16&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=DEAL_OF_THE_DAY
Fogão cooktop gás Itatiaia NG 4 bocas preto 127V/220V,379,455,https://www.mercadolivre.com.br/fogo-cooktop-gas-itatiaia-ng-4-bocas-preto-127v220v/p/MLB11998125?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB11998125&position=17&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=DEAL_OF_THE_DAY
Tv Smart LG Led 43 4k Al Thinq 43ur781c Wi-fi Bluetooth Alexa 100v/240v,1.799,3.199,https://www.mercadolivre.com.br/tv-smart-lg-led-43-4k-al-thinq-43ur781c-wi-fi-bluetooth-alexa-100v240v/p/MLB25800955?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB25800955&position=18&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=DEAL_OF_THE_DAY
Camera Lâmpada Espia Wifi Ip Segurança Panoramica Giratoria,54,129,https://produto.mercadolivre.com.br/MLB-2785915286-camera-lmpada-espia-wifi-ip-seguranca-panoramica-giratoria-_JM?hide_psmb=true#position=44&search_layout=grid&type=item&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
Samsung Galaxy A04e 64 GB azul 3 GB RAM,625,1.099,https://www.mercadolivre.com.br/samsung-galaxy-a04e-64-gb-azul-3-gb-ram/p/MLB20659047?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB20659047&position=19&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
Cerveja Heineken barril 5 litros,89,115,https://www.mercadolivre.com.br/cerveja-heineken-barril-5-litros/p/MLB18415390?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB18415390&position=20&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
Ar condicionado Philco  split inverter  frio 24000 BTU  branco 220V PAC24000IFM9W,3.599,5.339,https://www.mercadolivre.com.br/ar-condicionado-philco-split-inverter-frio-24000-btu-branco-220v-pac24000ifm9w/p/MLB18501657?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB18501657&position=21&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
"Smart TV Samsung BET-B HD 32"" Bivolt",1.079,1.399,https://www.mercadolivre.com.br/smart-tv-samsung-bet-b-hd-32-bivolt/p/MLB15828219?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB15828219&position=22&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=DEAL_OF_THE_DAY
"Liquidificador Turbo Power L-99 Fb 2,2l 550w Preto Mondial 110V",114,229,https://www.mercadolivre.com.br/liquidificador-turbo-power-l-99-fb-22l-550w-preto-mondial-110v/p/MLB15578949?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB15578949&position=23&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
Samsung Galaxy A04s 64 GB branco 4 GB RAM,705,1.299,https://www.mercadolivre.com.br/samsung-galaxy-a04s-64-gb-branco-4-gb-ram/p/MLB21078685?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB21078685&position=24&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
Caixa Amplificada Connect Lights Cm-400 Preta Mondial Bivolt Cor Preto 110V/220V,499,749,https://www.mercadolivre.com.br/caixa-amplificada-connect-lights-cm-400-preta-mondial-bivolt-cor-preto-110v220v/p/MLB18247621?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB18247621&position=25&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
Rasteira Tira Cruzada Animal Print,99,279,https://produto.mercadolivre.com.br/MLB-4078670708-rasteira-tira-cruzada-animal-print-_JM?hide_psmb=true#position=45&search_layout=grid&type=item&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
Smart Tv 50'' Qled 4k 50q60c 2023,2.610,3.099,https://www.mercadolivre.com.br/smart-tv-50-qled-4k-50q60c-2023/p/MLB25871583?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB25871583&position=26&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
Martelete Combinado Sds Hr2470 800w Makita + Kit Ferramentas,889, ,https://produto.mercadolivre.com.br/MLB-886767570-martelete-combinado-sds-hr2470-800w-makita-kit-ferramentas-_JM?hide_psmb=true#position=46&search_layout=grid&type=item&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
Samsung Galaxy A23 5G Dual SIM 128 GB awesome 4 GB RAM black,1.169,2.165,https://www.mercadolivre.com.br/samsung-galaxy-a23-5g-dual-sim-128-gb-awesome-4-gb-ram-black/p/MLB21778062?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB21778062&position=27&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=DEAL_OF_THE_DAY
"Aspirador De Pó Vertical Stk15 1300w 1,6 Litros Electrolux Cor Cinza-escuro 110V",219,319,https://www.mercadolivre.com.br/aspirador-de-po-vertical-stk15-1300w-16-litros-electrolux-cor-cinza-escuro-110v/p/MLB18238728?pdp_filters=deal:MLB779362-2&hide_psmb=true#searchVariation=MLB18238728&position=28&search_layout=grid&type=product&tracking_id=2d5794ba-0306-4a83-9abb-55ecd30acf99&deal_print_id=f0cef8d1-c412-4f23-bd1a-08f30304ae27&promotion_type=TODAY_PROMOTION
